Datetime;Brightness;Air Quality;PIR;Humidity;Temperature;Heat Index;Air pressure
03/09/2015 19:24:06;518;218.0;0.0;247.0;225.0;242.9;1002.61
03/09/2015 19:24:11;515;216.0;0.0;247.0;225.0;242.9;1002.67
03/09/2015 19:24:15;519;218.0;0.0;247.0;225.0;242.9;1002.68
03/09/2015 19:24:20;520;218.0;0.0;247.0;225.0;242.9;1002.74
03/09/2015 19:24:24;518;216.0;0.0;247.0;225.0;242.9;1002.71
03/09/2015 19:24:29;514;218.0;0.0;247.0;225.0;242.9;1002.64
03/09/2015 19:24:33;518;218.0;0.0;247.0;225.0;242.9;1002.67
03/09/2015 19:24:38;519;218.0;0.0;247.0;225.0;242.9;1002.69
03/09/2015 19:24:42;516;218.0;0.0;247.0;225.0;242.9;1002.73
03/09/2015 19:24:47;516;218.0;0.0;247.0;225.0;242.9;1002.75
03/09/2015 19:24:51;520;218.0;0.0;247.0;225.0;242.9;1002.65
03/09/2015 19:24:55;518;218.0;0.0;247.0;225.0;242.9;1002.73
03/09/2015 19:25:00;515;218.0;0.0;247.0;225.0;242.9;1002.68
03/09/2015 19:25:04;520;218.0;0.0;247.0;225.0;242.9;1002.69
03/09/2015 19:25:09;514;218.0;0.0;247.0;225.0;242.9;1002.68
03/09/2015 19:25:13;519;218.0;0.0;247.0;225.0;242.9;1002.66
03/09/2015 19:25:18;520;218.0;0.0;247.0;226.0;243.1;1002.68
03/09/2015 19:25:22;514;218.0;0.0;247.0;225.0;242.9;1002.71
03/09/2015 19:25:27;517;218.0;0.0;247.0;225.0;242.9;1002.72
03/09/2015 19:25:31;520;218.0;0.0;247.0;225.0;242.9;1002.73
03/09/2015 19:25:36;515;218.0;0.0;247.0;225.0;242.9;1002.73
03/09/2015 19:25:40;516;218.0;0.0;247.0;225.0;242.9;1002.65
03/09/2015 19:25:44;519;218.0;0.0;247.0;225.0;242.9;1002.74
03/09/2015 19:25:49;518;218.0;0.0;247.0;225.0;242.9;1002.68
03/09/2015 19:25:53;519;218.0;0.0;247.0;226.0;243.1;1002.69
03/09/2015 19:25:58;513;218.0;0.0;247.0;225.0;242.9;1002.72
03/09/2015 19:26:02;518;218.0;0.0;247.0;225.0;242.9;1002.63
03/09/2015 19:26:07;515;218.0;0.0;247.0;225.0;242.9;1002.72
03/09/2015 19:26:11;514;218.0;0.0;247.0;225.0;242.9;1002.71
03/09/2015 19:26:16;515;218.0;0.0;247.0;225.0;242.9;1002.77
03/09/2015 19:26:20;516;218.0;0.0;247.0;225.0;242.9;1002.67
03/09/2015 19:26:25;514;218.0;0.0;247.0;225.0;242.9;1002.70
03/09/2015 19:26:29;516;218.0;0.0;247.0;225.0;242.9;1002.73
03/09/2015 19:26:34;514;218.0;0.0;247.0;225.0;242.9;1002.72
03/09/2015 19:26:39;518;218.0;0.0;247.0;225.0;242.9;1002.71
03/09/2015 19:26:43;521;220.0;0.0;247.0;225.0;242.9;1002.72
03/09/2015 19:26:47;514;218.0;0.0;247.0;225.0;242.9;1002.77
03/09/2015 19:26:52;518;218.0;0.0;247.0;225.0;242.9;1002.71
03/09/2015 19:26:56;520;220.0;0.0;247.0;225.0;242.9;1002.76
03/09/2015 19:27:01;514;218.0;0.0;248.0;225.0;242.9;1002.76
03/09/2015 19:27:05;520;220.0;0.0;248.0;225.0;242.9;1002.76
03/09/2015 19:27:10;515;218.0;0.0;248.0;225.0;242.9;1002.75
03/09/2015 19:27:14;520;218.0;0.0;248.0;226.0;243.2;1002.62
03/09/2015 19:27:19;515;218.0;0.0;247.0;225.0;242.9;1002.70
03/09/2015 19:27:23;520;218.0;0.0;247.0;225.0;242.9;1002.73
03/09/2015 19:27:28;516;220.0;0.0;247.0;225.0;242.9;1002.75
03/09/2015 19:27:32;515;218.0;0.0;247.0;225.0;242.9;1002.70
03/09/2015 19:27:37;521;218.0;0.0;247.0;225.0;242.9;1002.73
03/09/2015 19:27:41;514;218.0;0.0;247.0;225.0;242.9;1002.70
03/09/2015 19:27:46;518;220.0;0.0;247.0;225.0;242.9;1002.72
03/09/2015 19:27:50;519;218.0;0.0;248.0;225.0;242.9;1002.74
03/09/2015 19:27:55;516;220.0;0.0;248.0;225.0;242.9;1002.73
03/09/2015 19:27:59;519;218.0;0.0;248.0;226.0;243.2;1002.71
03/09/2015 19:28:04;514;218.0;0.0;248.0;225.0;242.9;1002.74
03/09/2015 19:28:08;520;218.0;0.0;248.0;225.0;242.9;1002.75
03/09/2015 19:28:13;516;218.0;0.0;248.0;225.0;242.9;1002.73
03/09/2015 19:28:17;518;218.0;0.0;248.0;225.0;242.9;1002.71
03/09/2015 19:28:22;518;218.0;0.0;248.0;225.0;242.9;1002.67
03/09/2015 19:28:26;517;218.0;0.0;248.0;225.0;242.9;1002.71
03/09/2015 19:28:31;517;218.0;0.0;247.0;225.0;242.9;1002.71
03/09/2015 19:28:36;514;218.0;0.0;247.0;225.0;242.9;1002.77
03/09/2015 19:28:40;517;218.0;0.0;247.0;225.0;242.9;1002.73
03/09/2015 19:28:45;514;218.0;0.0;247.0;225.0;242.9;1002.65
03/09/2015 19:28:49;518;218.0;0.0;247.0;225.0;242.9;1002.72
03/09/2015 19:28:54;514;218.0;0.0;247.0;225.0;242.9;1002.73
03/09/2015 19:28:58;517;218.0;0.0;247.0;225.0;242.9;1002.76
03/09/2015 19:29:03;519;218.0;0.0;247.0;226.0;243.1;1002.72
03/09/2015 19:29:07;513;218.0;0.0;247.0;226.0;243.1;1002.77
03/09/2015 19:29:12;517;220.0;0.0;247.0;226.0;243.1;1002.78
03/09/2015 19:29:16;520;218.0;0.0;247.0;225.0;242.9;1002.75
03/09/2015 19:29:21;515;218.0;0.0;247.0;225.0;242.9;1002.78
03/09/2015 19:29:25;518;218.0;0.0;247.0;225.0;242.9;1002.72
03/09/2015 19:29:30;520;218.0;0.0;247.0;225.0;242.9;1002.74
03/09/2015 19:29:34;519;220.0;0.0;247.0;225.0;242.9;1002.73
03/09/2015 19:29:39;515;218.0;0.0;247.0;225.0;242.9;1002.80
03/09/2015 19:29:43;517;218.0;0.0;247.0;225.0;242.9;1002.77
03/09/2015 19:29:48;519;218.0;0.0;247.0;226.0;243.1;1002.78
03/09/2015 19:29:52;515;218.0;0.0;247.0;225.0;242.9;1002.82
03/09/2015 19:29:57;519;218.0;0.0;247.0;225.0;242.9;1002.70
03/09/2015 19:30:01;519;218.0;0.0;247.0;225.0;242.9;1002.76
03/09/2015 19:30:06;513;220.0;0.0;248.0;226.0;243.2;1002.76
03/09/2015 19:30:10;516;218.0;0.0;248.0;225.0;242.9;1002.74
03/09/2015 19:30:14;518;218.0;0.0;248.0;226.0;243.2;1002.67
03/09/2015 19:30:19;518;218.0;0.0;248.0;225.0;242.9;1002.78
03/09/2015 19:30:23;518;218.0;0.0;249.0;225.0;243.0;1002.67
03/09/2015 19:30:28;518;218.0;0.0;248.0;225.0;242.9;1002.79
03/09/2015 19:30:33;514;220.0;0.0;248.0;225.0;242.9;1002.74
03/09/2015 19:30:37;519;220.0;0.0;248.0;226.0;243.2;1002.73
03/09/2015 19:30:41;517;220.0;0.0;249.0;225.0;243.0;1002.69
03/09/2015 19:30:46;518;220.0;0.0;249.0;225.0;243.0;1002.79
03/09/2015 19:30:50;513;218.0;0.0;249.0;226.0;243.3;1002.80
03/09/2015 19:30:55;519;218.0;0.0;248.0;225.0;242.9;1002.73
03/09/2015 19:30:59;515;218.0;0.0;248.0;226.0;243.2;1002.77
03/09/2015 19:31:04;519;218.0;0.0;248.0;225.0;242.9;1002.75
03/09/2015 19:31:08;513;220.0;0.0;247.0;226.0;243.1;1002.71
03/09/2015 19:31:13;518;218.0;0.0;247.0;225.0;242.9;1002.74
03/09/2015 19:31:17;520;220.0;0.0;247.0;226.0;243.1;1002.77
03/09/2015 19:31:22;517;218.0;0.0;247.0;225.0;242.9;1002.74
03/09/2015 19:31:26;513;218.0;0.0;247.0;225.0;242.9;1002.80
03/09/2015 19:31:31;517;220.0;0.0;247.0;225.0;242.9;1002.78
03/09/2015 19:31:35;519;220.0;0.0;248.0;225.0;242.9;1002.71
03/09/2015 19:31:40;514;220.0;0.0;248.0;225.0;242.9;1002.76
03/09/2015 19:31:44;517;220.0;0.0;247.0;225.0;242.9;1002.69
03/09/2015 19:31:49;513;220.0;0.0;248.0;225.0;242.9;1002.82
03/09/2015 19:31:53;514;220.0;0.0;247.0;226.0;243.1;1002.80
03/09/2015 19:31:58;519;220.0;0.0;248.0;225.0;242.9;1002.70
03/09/2015 19:32:02;518;218.0;0.0;247.0;226.0;243.1;1002.75
03/09/2015 19:32:07;514;218.0;0.0;247.0;225.0;242.9;1002.76
03/09/2015 19:32:11;519;220.0;0.0;247.0;226.0;243.1;1002.73
03/09/2015 19:32:16;519;220.0;0.0;247.0;226.0;243.1;1002.76
03/09/2015 19:32:20;514;218.0;0.0;247.0;225.0;242.9;1002.67
03/09/2015 19:32:25;515;220.0;0.0;247.0;226.0;243.1;1002.76
03/09/2015 19:32:29;518;220.0;0.0;248.0;226.0;243.2;1002.68
03/09/2015 19:32:34;519;220.0;0.0;247.0;225.0;242.9;1002.70
03/09/2015 19:32:38;514;218.0;0.0;248.0;226.0;243.2;1002.78
03/09/2015 19:32:43;518;220.0;0.0;248.0;225.0;242.9;1002.74
03/09/2015 19:32:47;519;220.0;0.0;248.0;225.0;242.9;1002.74
03/09/2015 19:32:52;518;220.0;0.0;248.0;225.0;242.9;1002.73
03/09/2015 19:32:56;520;220.0;0.0;248.0;225.0;242.9;1002.75
03/09/2015 19:33:01;518;220.0;0.0;248.0;225.0;242.9;1002.68
03/09/2015 19:33:05;519;218.0;0.0;248.0;225.0;242.9;1002.71
03/09/2015 19:33:10;513;220.0;0.0;248.0;225.0;242.9;1002.71
03/09/2015 19:33:14;517;220.0;0.0;248.0;225.0;242.9;1002.68
03/09/2015 19:33:19;519;218.0;0.0;248.0;225.0;242.9;1002.70
03/09/2015 19:33:24;515;220.0;0.0;248.0;226.0;243.2;1002.70
03/09/2015 19:33:28;519;218.0;0.0;248.0;225.0;242.9;1002.69
03/09/2015 19:33:33;516;220.0;0.0;248.0;226.0;243.2;1002.71
03/09/2015 19:33:37;518;220.0;0.0;248.0;225.0;242.9;1002.73
03/09/2015 19:33:42;515;220.0;0.0;248.0;225.0;242.9;1002.74
03/09/2015 19:33:46;513;220.0;0.0;248.0;226.0;243.2;1002.73
03/09/2015 19:33:51;519;220.0;0.0;249.0;225.0;243.0;1002.75
03/09/2015 19:33:55;514;220.0;0.0;248.0;226.0;243.2;1002.68
03/09/2015 19:34:00;518;220.0;0.0;248.0;225.0;242.9;1002.68
03/09/2015 19:34:04;518;220.0;0.0;248.0;226.0;243.2;1002.69
03/09/2015 19:34:09;516;220.0;0.0;248.0;225.0;242.9;1002.71
03/09/2015 19:34:13;519;220.0;0.0;249.0;225.0;243.0;1002.69
03/09/2015 19:34:18;514;220.0;0.0;249.0;225.0;243.0;1002.60
03/09/2015 19:34:22;520;220.0;0.0;249.0;225.0;243.0;1002.76
03/09/2015 19:34:27;515;220.0;0.0;249.0;225.0;243.0;1002.71
03/09/2015 19:34:31;519;220.0;0.0;249.0;225.0;243.0;1002.70
03/09/2015 19:34:36;516;220.0;0.0;249.0;225.0;243.0;1002.66
03/09/2015 19:34:40;518;220.0;0.0;249.0;225.0;243.0;1002.69
03/09/2015 19:34:45;518;220.0;0.0;249.0;225.0;243.0;1002.64
03/09/2015 19:34:49;518;220.0;0.0;249.0;225.0;243.0;1002.65
03/09/2015 19:34:54;518;220.0;0.0;249.0;225.0;243.0;1002.73
03/09/2015 19:34:58;519;220.0;0.0;249.0;225.0;243.0;1002.67
03/09/2015 19:35:03;514;218.0;0.0;249.0;225.0;243.0;1002.67
03/09/2015 19:35:07;520;220.0;0.0;249.0;225.0;243.0;1002.71
03/09/2015 19:35:11;514;220.0;0.0;249.0;225.0;243.0;1002.70
03/09/2015 19:35:16;520;220.0;0.0;249.0;225.0;243.0;1002.71
03/09/2015 19:35:20;514;220.0;0.0;249.0;226.0;243.3;1002.67
03/09/2015 19:35:25;513;220.0;0.0;249.0;225.0;243.0;1002.67
03/09/2015 19:35:29;518;220.0;0.0;249.0;225.0;243.0;1002.67
03/09/2015 19:35:34;514;220.0;0.0;249.0;225.0;243.0;1002.71
03/09/2015 19:35:38;520;220.0;0.0;249.0;225.0;243.0;1002.66
03/09/2015 19:35:43;514;220.0;0.0;249.0;225.0;243.0;1002.67
03/09/2015 19:35:47;520;220.0;0.0;249.0;226.0;243.3;1002.73
03/09/2015 19:35:52;514;220.0;0.0;249.0;225.0;243.0;1002.71
03/09/2015 19:35:56;520;220.0;0.0;250.0;225.0;243.1;1002.68
03/09/2015 19:36:01;514;218.0;0.0;249.0;225.0;243.0;1002.71
03/09/2015 19:36:06;520;220.0;0.0;249.0;226.0;243.3;1002.75
03/09/2015 19:36:10;519;220.0;0.0;249.0;225.0;243.0;1002.71
03/09/2015 19:36:14;513;220.0;0.0;249.0;225.0;243.0;1002.65
03/09/2015 19:36:19;520;220.0;0.0;249.0;226.0;243.3;1002.67
03/09/2015 19:36:24;516;220.0;0.0;249.0;225.0;243.0;1002.70
03/09/2015 19:36:28;514;220.0;0.0;249.0;225.0;243.0;1002.70
03/09/2015 19:36:32;518;220.0;0.0;249.0;225.0;243.0;1002.66
03/09/2015 19:36:37;518;218.0;0.0;249.0;225.0;243.0;1002.76
03/09/2015 19:36:41;514;220.0;0.0;249.0;225.0;243.0;1002.70
03/09/2015 19:36:46;519;220.0;0.0;249.0;225.0;243.0;1002.64
03/09/2015 19:36:50;518;220.0;0.0;249.0;225.0;243.0;1002.71
03/09/2015 19:36:55;519;220.0;0.0;249.0;225.0;243.0;1002.65
03/09/2015 19:36:59;518;220.0;0.0;249.0;225.0;243.0;1002.67
03/09/2015 19:37:04;520;220.0;0.0;249.0;225.0;243.0;1002.66
03/09/2015 19:37:08;516;220.0;0.0;249.0;225.0;243.0;1002.62
03/09/2015 19:37:13;519;220.0;0.0;249.0;225.0;243.0;1002.70
03/09/2015 19:37:17;514;220.0;0.0;249.0;225.0;243.0;1002.67
03/09/2015 19:37:22;520;220.0;0.0;249.0;225.0;243.0;1002.72
03/09/2015 19:37:26;516;220.0;0.0;249.0;225.0;243.0;1002.68
03/09/2015 19:37:31;520;220.0;0.0;249.0;226.0;243.3;1002.73
03/09/2015 19:37:35;516;220.0;0.0;249.0;226.0;243.3;1002.70
03/09/2015 19:37:40;518;220.0;0.0;249.0;225.0;243.0;1002.66
03/09/2015 19:37:44;516;220.0;0.0;249.0;226.0;243.3;1002.71
03/09/2015 19:37:48;519;220.0;0.0;249.0;225.0;243.0;1002.65
03/09/2015 19:37:53;521;220.0;0.0;249.0;225.0;243.0;1002.73
03/09/2015 19:37:58;514;220.0;0.0;249.0;226.0;243.3;1002.65
03/09/2015 19:38:02;518;220.0;0.0;249.0;225.0;243.0;1002.69
03/09/2015 19:38:06;517;220.0;0.0;249.0;225.0;243.0;1002.71
03/09/2015 19:38:11;517;220.0;0.0;249.0;225.0;243.0;1002.64
03/09/2015 19:38:15;519;220.0;0.0;249.0;225.0;243.0;1002.69
03/09/2015 19:38:20;517;220.0;0.0;249.0;225.0;243.0;1002.66
03/09/2015 19:38:24;517;220.0;0.0;249.0;225.0;243.0;1002.64
03/09/2015 19:38:29;517;220.0;0.0;249.0;225.0;243.0;1002.63
03/09/2015 19:38:34;518;220.0;0.0;249.0;225.0;243.0;1002.69
03/09/2015 19:38:38;517;220.0;0.0;249.0;225.0;243.0;1002.69
03/09/2015 19:38:43;514;220.0;0.0;249.0;225.0;243.0;1002.67
03/09/2015 19:38:47;514;220.0;0.0;249.0;225.0;243.0;1002.70
03/09/2015 19:38:52;519;220.0;0.0;249.0;225.0;243.0;1002.62
03/09/2015 19:38:56;520;220.0;0.0;249.0;226.0;243.3;1002.70
03/09/2015 19:39:01;516;220.0;0.0;249.0;225.0;243.0;1002.64
03/09/2015 19:39:05;513;218.0;0.0;249.0;226.0;243.3;1002.75
03/09/2015 19:39:10;516;220.0;0.0;249.0;225.0;243.0;1002.69
03/09/2015 19:39:14;519;218.0;0.0;249.0;225.0;243.0;1002.69
03/09/2015 19:39:18;517;218.0;0.0;249.0;225.0;243.0;1002.70
03/09/2015 19:39:23;515;220.0;0.0;249.0;226.0;243.3;1002.69
03/09/2015 19:39:28;519;220.0;0.0;249.0;225.0;243.0;1002.65
03/09/2015 19:39:32;515;220.0;0.0;249.0;225.0;243.0;1002.65
03/09/2015 19:39:37;518;218.0;0.0;249.0;225.0;243.0;1002.70
03/09/2015 19:39:41;516;218.0;0.0;249.0;225.0;243.0;1002.69
03/09/2015 19:39:45;518;218.0;0.0;249.0;225.0;243.0;1002.68
03/09/2015 19:39:50;518;220.0;0.0;249.0;226.0;243.3;1002.67
03/09/2015 19:39:54;514;218.0;0.0;249.0;225.0;243.0;1002.66
03/09/2015 19:39:59;517;220.0;0.0;249.0;225.0;243.0;1002.66
03/09/2015 19:40:03;516;220.0;0.0;249.0;226.0;243.3;1002.71
03/09/2015 19:40:08;520;220.0;0.0;249.0;226.0;243.3;1002.67
03/09/2015 19:40:12;513;220.0;0.0;249.0;225.0;243.0;1002.67
03/09/2015 19:40:17;514;220.0;0.0;249.0;225.0;243.0;1002.68
03/09/2015 19:40:21;520;220.0;0.0;249.0;225.0;243.0;1002.63
03/09/2015 19:40:26;520;220.0;0.0;249.0;225.0;243.0;1002.70
03/09/2015 19:40:30;515;218.0;0.0;249.0;225.0;243.0;1002.69
03/09/2015 19:40:35;516;220.0;0.0;249.0;225.0;243.0;1002.68
03/09/2015 19:40:40;519;220.0;0.0;249.0;225.0;243.0;1002.68
03/09/2015 19:40:44;518;220.0;0.0;249.0;225.0;243.0;1002.63
03/09/2015 19:40:48;517;220.0;0.0;249.0;225.0;243.0;1002.70
03/09/2015 19:40:53;519;220.0;0.0;249.0;225.0;243.0;1002.65
03/09/2015 19:40:57;518;220.0;0.0;249.0;225.0;243.0;1002.69
03/09/2015 19:41:02;515;220.0;0.0;249.0;225.0;243.0;1002.63
03/09/2015 19:41:07;516;220.0;0.0;249.0;225.0;243.0;1002.67
03/09/2015 19:41:11;517;220.0;0.0;249.0;225.0;243.0;1002.66
03/09/2015 19:41:16;518;220.0;0.0;249.0;225.0;243.0;1002.69
03/09/2015 19:41:20;518;220.0;0.0;249.0;225.0;243.0;1002.63
03/09/2015 19:41:25;517;220.0;0.0;249.0;225.0;243.0;1002.63
03/09/2015 19:41:29;519;220.0;0.0;249.0;225.0;243.0;1002.65
03/09/2015 19:41:34;515;220.0;0.0;249.0;225.0;243.0;1002.63
03/09/2015 19:41:38;518;220.0;0.0;249.0;225.0;243.0;1002.68
03/09/2015 19:41:42;518;220.0;0.0;249.0;226.0;243.3;1002.68
03/09/2015 19:41:47;518;220.0;0.0;249.0;225.0;243.0;1002.71
03/09/2015 19:41:52;516;220.0;0.0;249.0;225.0;243.0;1002.66
03/09/2015 19:41:56;518;220.0;0.0;249.0;225.0;243.0;1002.69
03/09/2015 19:42:00;517;218.0;0.0;249.0;226.0;243.3;1002.63
03/09/2015 19:42:05;515;218.0;0.0;249.0;225.0;243.0;1002.61
03/09/2015 19:42:09;520;220.0;0.0;249.0;225.0;243.0;1002.61
03/09/2015 19:42:14;515;218.0;0.0;249.0;225.0;243.0;1002.66
03/09/2015 19:42:18;519;220.0;0.0;249.0;225.0;243.0;1002.59
03/09/2015 19:42:23;518;220.0;0.0;249.0;225.0;243.0;1002.69
03/09/2015 19:42:27;520;220.0;0.0;249.0;225.0;243.0;1002.63
03/09/2015 19:42:32;518;220.0;0.0;249.0;225.0;243.0;1002.63
03/09/2015 19:42:36;516;218.0;0.0;249.0;225.0;243.0;1002.62
03/09/2015 19:42:41;517;218.0;0.0;249.0;226.0;243.3;1002.64
03/09/2015 19:42:45;517;220.0;0.0;249.0;225.0;243.0;1002.66
03/09/2015 19:42:50;517;220.0;0.0;249.0;225.0;243.0;1002.69
03/09/2015 19:42:54;520;220.0;0.0;249.0;225.0;243.0;1002.69
03/09/2015 19:42:59;515;220.0;0.0;249.0;225.0;243.0;1002.63
03/09/2015 19:43:03;519;220.0;0.0;249.0;225.0;243.0;1002.68
03/09/2015 19:43:07;516;220.0;0.0;249.0;225.0;243.0;1002.71
03/09/2015 19:43:12;517;220.0;0.0;249.0;226.0;243.3;1002.62
03/09/2015 19:43:16;517;220.0;0.0;249.0;226.0;243.3;1002.63
03/09/2015 19:43:21;515;220.0;0.0;249.0;226.0;243.3;1002.64
03/09/2015 19:43:25;520;220.0;0.0;249.0;225.0;243.0;1002.64
03/09/2015 19:43:30;516;218.0;0.0;249.0;225.0;243.0;1002.63
03/09/2015 19:43:34;519;220.0;0.0;249.0;225.0;243.0;1002.64
03/09/2015 19:43:39;514;218.0;0.0;249.0;225.0;243.0;1002.68
03/09/2015 19:43:43;520;218.0;0.0;249.0;225.0;243.0;1002.66
03/09/2015 19:43:48;515;218.0;0.0;249.0;225.0;243.0;1002.68
03/09/2015 19:43:52;518;220.0;0.0;249.0;225.0;243.0;1002.61
03/09/2015 19:43:57;517;220.0;0.0;249.0;225.0;243.0;1002.67
03/09/2015 19:44:01;518;218.0;0.0;249.0;225.0;243.0;1002.69
03/09/2015 19:44:06;518;220.0;0.0;249.0;226.0;243.3;1002.63
03/09/2015 19:44:10;515;218.0;0.0;249.0;225.0;243.0;1002.61
03/09/2015 19:44:15;518;220.0;0.0;249.0;225.0;243.0;1002.65
03/09/2015 19:44:19;518;218.0;0.0;249.0;225.0;243.0;1002.60
03/09/2015 19:44:24;519;220.0;0.0;249.0;226.0;243.3;1002.57
03/09/2015 19:44:28;514;220.0;0.0;249.0;225.0;243.0;1002.62
03/09/2015 19:44:33;520;220.0;0.0;249.0;225.0;243.0;1002.63
03/09/2015 19:44:37;514;218.0;0.0;249.0;225.0;243.0;1002.66
03/09/2015 19:44:42;520;220.0;0.0;249.0;225.0;243.0;1002.58
03/09/2015 19:44:46;515;220.0;0.0;249.0;225.0;243.0;1002.64
03/09/2015 19:44:51;518;220.0;0.0;249.0;225.0;243.0;1002.66
03/09/2015 19:44:55;514;220.0;0.0;249.0;226.0;243.3;1002.64
03/09/2015 19:44:59;520;220.0;0.0;249.0;225.0;243.0;1002.65
03/09/2015 19:45:04;520;220.0;0.0;249.0;225.0;243.0;1002.64
03/09/2015 19:45:09;514;220.0;0.0;249.0;226.0;243.3;1002.65
03/09/2015 19:45:13;513;220.0;0.0;249.0;225.0;243.0;1002.68
03/09/2015 19:45:18;520;220.0;0.0;249.0;225.0;243.0;1002.68
03/09/2015 19:45:22;517;218.0;0.0;249.0;225.0;243.0;1002.65
03/09/2015 19:45:27;518;220.0;0.0;249.0;225.0;243.0;1002.63
03/09/2015 19:45:31;518;220.0;0.0;249.0;225.0;243.0;1002.58
03/09/2015 19:45:35;515;220.0;0.0;249.0;225.0;243.0;1002.67
03/09/2015 19:45:40;520;218.0;0.0;249.0;225.0;243.0;1002.60
03/09/2015 19:45:44;513;218.0;0.0;249.0;225.0;243.0;1002.64
03/09/2015 19:45:49;519;218.0;0.0;249.0;225.0;243.0;1002.59
03/09/2015 19:45:53;518;218.0;0.0;249.0;226.0;243.3;1002.65
03/09/2015 19:45:58;515;218.0;0.0;249.0;225.0;243.0;1002.62
03/09/2015 19:46:02;517;218.0;0.0;249.0;225.0;243.0;1002.66
03/09/2015 19:46:07;519;218.0;0.0;249.0;225.0;243.0;1002.60
03/09/2015 19:46:11;514;218.0;0.0;249.0;225.0;243.0;1002.62
03/09/2015 19:46:16;516;220.0;0.0;249.0;226.0;243.3;1002.63
03/09/2015 19:46:20;517;218.0;0.0;250.0;225.0;243.1;1002.68
03/09/2015 19:46:25;519;218.0;0.0;250.0;225.0;243.1;1002.65
03/09/2015 19:46:29;513;218.0;0.0;250.0;225.0;243.1;1002.65
03/09/2015 19:46:34;519;218.0;0.0;249.0;225.0;243.0;1002.61
03/09/2015 19:46:38;513;218.0;0.0;249.0;225.0;243.0;1002.72
03/09/2015 19:46:42;518;218.0;0.0;249.0;225.0;243.0;1002.62
03/09/2015 19:46:47;515;218.0;0.0;249.0;225.0;243.0;1002.65
03/09/2015 19:46:51;517;218.0;0.0;249.0;225.0;243.0;1002.65
03/09/2015 19:46:56;520;218.0;0.0;249.0;225.0;243.0;1002.66
03/09/2015 19:47:00;519;218.0;0.0;249.0;225.0;243.0;1002.66
03/09/2015 19:47:05;518;218.0;0.0;249.0;225.0;243.0;1002.62
03/09/2015 19:47:09;519;218.0;0.0;249.0;225.0;243.0;1002.72
03/09/2015 19:47:14;514;218.0;0.0;249.0;225.0;243.0;1002.61
03/09/2015 19:47:18;520;220.0;0.0;249.0;225.0;243.0;1002.65
03/09/2015 19:47:23;516;220.0;0.0;249.0;225.0;243.0;1002.61
03/09/2015 19:47:27;518;220.0;0.0;249.0;226.0;243.3;1002.65
03/09/2015 19:47:32;520;218.0;0.0;250.0;226.0;243.3;1002.62
03/09/2015 19:47:36;519;218.0;0.0;250.0;225.0;243.1;1002.60
03/09/2015 19:47:41;513;218.0;0.0;250.0;225.0;243.1;1002.64
03/09/2015 19:47:45;515;218.0;0.0;249.0;225.0;243.0;1002.62
03/09/2015 19:47:50;514;218.0;0.0;249.0;225.0;243.0;1002.62
03/09/2015 19:47:54;515;218.0;0.0;249.0;225.0;243.0;1002.56
03/09/2015 19:47:59;514;218.0;0.0;249.0;225.0;243.0;1002.62
03/09/2015 19:48:03;520;218.0;0.0;249.0;225.0;243.0;1002.53
03/09/2015 19:48:08;517;218.0;0.0;249.0;225.0;243.0;1002.57
03/09/2015 19:48:12;520;218.0;0.0;249.0;225.0;243.0;1002.55
03/09/2015 19:48:17;518;218.0;0.0;250.0;226.0;243.3;1002.62
03/09/2015 19:48:21;516;218.0;0.0;249.0;225.0;243.0;1002.66
03/09/2015 19:48:26;514;218.0;0.0;249.0;225.0;243.0;1002.67
03/09/2015 19:48:31;517;218.0;0.0;250.0;225.0;243.1;1002.59
03/09/2015 19:48:35;514;218.0;0.0;250.0;225.0;243.1;1002.60
03/09/2015 19:48:40;518;218.0;0.0;249.0;225.0;243.0;1002.66
03/09/2015 19:48:44;518;218.0;0.0;249.0;225.0;243.0;1002.62
03/09/2015 19:48:49;517;218.0;0.0;249.0;225.0;243.0;1002.59
03/09/2015 19:48:53;517;220.0;0.0;249.0;225.0;243.0;1002.61
03/09/2015 19:48:58;515;218.0;0.0;249.0;225.0;243.0;1002.64
03/09/2015 19:49:02;519;218.0;0.0;249.0;225.0;243.0;1002.65
03/09/2015 19:49:07;519;218.0;0.0;249.0;225.0;243.0;1002.64
03/09/2015 19:49:11;520;218.0;0.0;249.0;226.0;243.3;1002.63
03/09/2015 19:49:16;517;218.0;0.0;249.0;225.0;243.0;1002.60
03/09/2015 19:49:20;515;218.0;0.0;249.0;225.0;243.0;1002.70
03/09/2015 19:49:25;520;218.0;0.0;249.0;226.0;243.3;1002.59
03/09/2015 19:49:29;515;220.0;0.0;249.0;225.0;243.0;1002.60
03/09/2015 19:49:34;520;220.0;0.0;249.0;226.0;243.3;1002.60
03/09/2015 19:49:38;517;218.0;0.0;250.0;225.0;243.1;1002.67
03/09/2015 19:49:43;517;218.0;0.0;250.0;226.0;243.3;1002.60
03/09/2015 19:49:47;520;220.0;0.0;250.0;225.0;243.1;1002.69
03/09/2015 19:49:52;514;220.0;0.0;250.0;225.0;243.1;1002.62
03/09/2015 19:49:56;518;218.0;0.0;250.0;225.0;243.1;1002.67
03/09/2015 19:50:01;516;220.0;0.0;250.0;225.0;243.1;1002.73
03/09/2015 19:50:05;513;218.0;0.0;250.0;225.0;243.1;1002.65
